BUILDING_NUMBER,BUILDING_NAME_LONG,START_DATE_USE_YEAR,BUILDING_GROUP_LEVEL1,GJ,LOG_GJ
62_64,Alumni House,2010,Non-CUP,13962.70403594449,4.144969532482653
62_64,Alumni House,2011,Non-CUP,14038.96015990712,4.147334941587343
62_64,Alumni House,2012,Non-CUP,11639.003730971452,4.065915807405024
62_64,Alumni House,2013,Non-CUP,12947.83501955309,4.11219715701458
62_64,Alumni House,2014,Non-CUP,13514.47975001412,4.130799331866271
62_64,Alumni House,2015,Non-CUP,14208.822644082313,4.152558093384058
62_64,Alumni House,2016,Non-CUP,11503.31448288306,4.060822992895217
62_64,Alumni House,2017,Non-CUP,11351.38575438024,4.055048882563881
62_64,Alumni House,2018,Non-CUP,12412.587884987204,4.093862336454484
62_64,Alumni House,2019,Non-CUP,12374.64206459645,4.092532645858633
62_64,Alumni House,2020,Non-CUP,11797.20944947342,4.07177929001632
62_64,Alumni House,2021,Non-CUP,12398.449255731077,4.093367368888441
62_64,Alumni House,2022,Non-CUP,27150.815380490716,4.433782876647901
62_64,Alumni House,2023,Non-CUP,24773.930607971724,4.393994916796847
66,Ralph Landau Building,2009,Non-CUP,51596.61303690225,4.712621194114397
66,Ralph Landau Building,2010,Non-CUP,57844.199657132944,4.762259816473669
66,Ralph Landau Building,2011,Non-CUP,56390.612374257915,4.75120681083799
66,Ralph Landau Building,2012,Non-CUP,63124.11358495734,4.800195292625892
66,Ralph Landau Building,2013,Non-CUP,59379.31505039134,4.773635183634712
66,Ralph Landau Building,2014,Non-CUP,56770.378900301606,4.754121792829624
66,Ralph Landau Building,2015,Non-CUP,56123.561650814765,4.74914522394245
66,Ralph Landau Building,2016,Non-CUP,48108.27759863061,4.682219808309737
66,Ralph Landau Building,2017,Non-CUP,52848.26418418457,4.723030727355642
66,Ralph Landau Building,2018,Non-CUP,53547.80566654808,4.728741678595782
66,Ralph Landau Building,2019,Non-CUP,53713.94417284233,4.730087043449972
66,Ralph Landau Building,2020,Non-CUP,47953.43325483248,4.680819706193885
66,Ralph Landau Building,2021,Non-CUP,50387.13776726976,4.702319689032775
66,Ralph Landau Building,2022,Non-CUP,42343.93743496441,4.6267912392944295
66,Ralph Landau Building,2023,Non-CUP,39814.43121623966,4.6000405158323865
66,Ralph Landau Building,2024,Non-CUP,42387.87567698486,4.62724165188596
68,David H. Koch Biology Building,2009,Non-CUP,133437.90564061486,5.12527921692779
68,David H. Koch Biology Building,2010,Non-CUP,125893.22444000708,5.1000023570538495
68,David H. Koch Biology Building,2011,Non-CUP,125204.75941717242,5.0976208380543495
68,David H. Koch Biology Building,2012,Non-CUP,120713.92794430042,5.0817573817823884
68,David H. Koch Biology Building,2013,Non-CUP,122265.69104693506,5.08730460683702
68,David H. Koch Biology Building,2014,Non-CUP,121840.76560365256,5.085792619287252
68,David H. Koch Biology Building,2015,Non-CUP,125686.57941185131,5.099288906973599
68,David H. Koch Biology Building,2016,Non-CUP,124342.50589014144,5.094619615511583
68,David H. Koch Biology Building,2017,Non-CUP,129722.35045303752,5.113014809100043
68,David H. Koch Biology Building,2018,Non-CUP,115992.42975759572,5.064429645935653
68,David H. Koch Biology Building,2019,Non-CUP,110864.41089640072,5.044792153616523
68,David H. Koch Biology Building,2020,Non-CUP,140621.38737160698,5.148051378372917
68,David H. Koch Biology Building,2021,Non-CUP,139730.13451301432,5.145290077133526
68,David H. Koch Biology Building,2022,Non-CUP,137962.17733759969,5.139760039843243
68,David H. Koch Biology Building,2023,Non-CUP,131598.0949553076,5.119249602375307
68,David H. Koch Biology Building,2024,Non-CUP,138253.91891753153,5.140677450574472
6_6B,George Eastman Research,2009,Non-CUP,52765.797813688914,4.722352509015205
6_6B,George Eastman Research,2010,Non-CUP,54084.873923521154,4.733075821667165
6_6B,George Eastman Research,2011,Non-CUP,58344.248394031005,4.7659980495184575
6_6B,George Eastman Research,2012,Non-CUP,34311.830684689354,4.535443890164843
6_6B,George Eastman Research,2013,Non-CUP,30274.532864797184,4.481077450714973
6_6B,George Eastman Research,2014,Non-CUP,27229.098587478187,4.435033264367362
6_6B,George Eastman Research,2015,Non-CUP,26509.979573166533,4.4234093930946745
6_6B,George Eastman Research,2016,Non-CUP,22054.94516302803,4.3435059822947055
6_6B,George Eastman Research,2017,Non-CUP,26180.583284015836,4.417979318082101
6_6B,George Eastman Research,2018,Non-CUP,26893.957653216337,4.4296547167075175
6_6B,George Eastman Research,2019,Non-CUP,32327.50383088893,4.509572171845608
6_6B,George Eastman Research,2020,Non-CUP,17202.05320845217,4.2355802866681955
6_6B,George Eastman Research,2021,Non-CUP,18752.66612612609,4.273063021479775
6_6B,George Eastman Research,2022,Non-CUP,17180.657985138478,4.235039792431355
6_6B,George Eastman Research,2023,Non-CUP,17047.965528975514,4.231672558562618
7_7A,William Barton Rogers Buildings,2009,Non-CUP,27851.906195489053,4.4448549238132475
7_7A,William Barton Rogers Buildings,2010,Non-CUP,29184.156055617,4.465147138945202
7_7A,William Barton Rogers Buildings,2011,Non-CUP,28977.85545244811,4.4620662417414145
7_7A,William Barton Rogers Buildings,2012,Non-CUP,24045.273480152933,4.381029720908512
7_7A,William Barton Rogers Buildings,2013,Non-CUP,34014.002600400585,4.531657740576812
7_7A,William Barton Rogers Buildings,2014,Non-CUP,32686.89579791891,4.514373678553837
7_7A,William Barton Rogers Buildings,2015,Non-CUP,29263.80873248315,4.466330849603822
7_7A,William Barton Rogers Buildings,2016,Non-CUP,21750.871358801935,4.337476659853382
7_7A,William Barton Rogers Buildings,2017,Non-CUP,29213.91949133192,4.4655898280883495
7_7A,William Barton Rogers Buildings,2018,Non-CUP,30979.744371020228,4.491077829862395
7_7A,William Barton Rogers Buildings,2019,Non-CUP,39987.47111452564,4.60192393937396
7_7A,William Barton Rogers Buildings,2020,Non-CUP,26135.338488079546,4.417228129172747
7_7A,William Barton Rogers Buildings,2021,Non-CUP,24509.31429507554,4.389331161026429
7_7A,William Barton Rogers Buildings,2022,Non-CUP,27382.412681436625,4.437471711441192
7_7A,William Barton Rogers Buildings,2023,Non-CUP,25021.995977415987,4.39832194993787
8,Building 8,2009,Non-CUP,19670.341132410587,4.293811891726091
8,Building 8,2010,Non-CUP,20149.08773040744,4.304255387816138
8,Building 8,2011,Non-CUP,21643.387019931444,4.335325225425436
8,Building 8,2012,Non-CUP,15488.208581517016,4.190001188698299
8,Building 8,2013,Non-CUP,21089.459200477544,4.324065443216976
8,Building 8,2014,Non-CUP,19408.129618125346,4.287983683988729
8,Building 8,2015,Non-CUP,19369.493468678113,4.28711826363938
8,Building 8,2016,Non-CUP,16478.39777366745,4.216914982125495
8,Building 8,2017,Non-CUP,22021.304739957523,4.342843046905355
8,Building 8,2018,Non-CUP,19036.88551988634,4.279595898241431
8,Building 8,2019,Non-CUP,12587.23015092794,4.099930173117253
8,Building 8,2020,Non-CUP,6349.761785337981,3.802757432811064
8,Building 8,2021,Non-CUP,6329.099602168198,3.8013419302979727
8,Building 8,2022,Non-CUP,6742.392270797926,3.8288140160709023
8,Building 8,2023,Non-CUP,7169.618919606062,3.855496072611937
8,Building 8,2024,Non-CUP,6958.346534537941,3.842506053369613
9,Samuel Tak Lee Building,2009,Non-CUP,16856.693354560815,4.226772386498169
9,Samuel Tak Lee Building,2010,Non-CUP,17656.758877608365,4.2469109862883485
9,Samuel Tak Lee Building,2011,Non-CUP,16642.52902671156,4.221219323089814
9,Samuel Tak Lee Building,2012,Non-CUP,12302.697116494948,4.09000033212272
9,Samuel Tak Lee Building,2013,Non-CUP,18018.578521713356,4.255720526680433
9,Samuel Tak Lee Building,2014,Non-CUP,18996.106944488543,4.278664605912639
9,Samuel Tak Lee Building,2015,Non-CUP,19998.499653249284,4.300997414826163
9,Samuel Tak Lee Building,2016,Non-CUP,12009.705812203476,4.079532369126344
9,Samuel Tak Lee Building,2017,Non-CUP,17116.801163445183,4.233422605734331
9,Samuel Tak Lee Building,2018,Non-CUP,26052.88784983817,4.415855869967085
9,Samuel Tak Lee Building,2019,Non-CUP,21507.094864081257,4.332581750707882
9,Samuel Tak Lee Building,2020,Non-CUP,24205.85410869416,4.383920411420143
9,Samuel Tak Lee Building,2021,Non-CUP,32551.114353353052,4.512565860776043
9,Samuel Tak Lee Building,2022,Non-CUP,26973.196504471365,4.43093241630803
9,Samuel Tak Lee Building,2023,Non-CUP,24824.10654050412,4.394873626492228
9,Samuel Tak Lee Building,2024,Non-CUP,27158.990320673423,4.4339136203098315
E1,Gray House (Formerly President's House),2009,Non-CUP,3471.311682724159,3.540493609928994
E1,Gray House (Formerly President's House),2010,Non-CUP,3769.118068839813,3.5762397420774845
E1,Gray House (Formerly President's House),2011,Non-CUP,3535.82679912967,3.5484909831440534
E1,Gray House (Formerly President's House),2012,Non-CUP,2456.6572074031133,3.3903445609085043
E1,Gray House (Formerly President's House),2013,Non-CUP,4153.28053118849,3.6183912662970905
E1,Gray House (Formerly President's House),2014,Non-CUP,3977.14925047238,3.59957188905999
E1,Gray House (Formerly President's House),2015,Non-CUP,3871.1261183757215,3.587837320536834
E1,Gray House (Formerly President's House),2016,Non-CUP,3162.4888845282726,3.500029007734382
E1,Gray House (Formerly President's House),2017,Non-CUP,4273.562535568414,3.6307900634264496
E1,Gray House (Formerly President's House),2018,Non-CUP,4508.555982799319,3.654037466684862
E1,Gray House (Formerly President's House),2019,Non-CUP,7413.415053347341,3.87001831555846
E1,Gray House (Formerly President's House),2020,Non-CUP,15987.408665251123,4.203778076405194
E1,Gray House (Formerly President's House),2021,Non-CUP,3294.747561863901,3.5178221452762037
E1,Gray House (Formerly President's House),2022,Non-CUP,3548.6848259668595,3.5500674294908356
E1,Gray House (Formerly President's House),2023,Non-CUP,3776.299672587216,3.5770664509297707
E1,Gray House (Formerly President's House),2024,Non-CUP,2264.5424177981604,3.3549804599905557
E14,Building E14,2009,Non-CUP,2480.581517016971,3.3945535034177388
E14,Building E14,2010,Non-CUP,48985.71276213544,4.690069431593037
E14,Building E14,2011,Non-CUP,45192.61556435136,4.655067477252708
E14,Building E14,2012,Non-CUP,40151.5187971234,4.603701977827261
E14,Building E14,2013,Non-CUP,39807.626214677926,4.599966280759087
E14,Building E14,2014,Non-CUP,35994.80019626717,4.556239767179141
E14,Building E14,2015,Non-CUP,43837.58339908926,4.641846605116643
E14,Building E14,2016,Non-CUP,42531.54661478135,4.628711175661412
E14,Building E14,2017,Non-CUP,43646.272468252966,4.639947159482729
E14,Building E14,2018,Non-CUP,39915.49750182275,4.601141546633498
E14,Building E14,2019,Non-CUP,37777.79609451042,4.577236618172595
E14,Building E14,2020,Non-CUP,28499.482902346703,4.454836980194659
E14,Building E14,2021,Non-CUP,30346.94392000885,4.48211496211626
E14,Building E14,2022,Non-CUP,26478.04749547328,4.422885956855063
E14,Building E14,2023,Non-CUP,28579.5432243068,4.456055283351092
E15,Wiesner Building,2009,Non-CUP,37408.1398162886,4.5729661126994845
E15,Wiesner Building,2010,Non-CUP,24425.23378545597,4.387838729248439
E15,Wiesner Building,2011,Non-CUP,20083.346402771716,4.30283607914881
E15,Wiesner Building,2012,Non-CUP,16382.926944078108,4.214391494622447
E15,Wiesner Building,2013,Non-CUP,21033.75746568356,4.322916861884956
E15,Wiesner Building,2014,Non-CUP,16880.66468347717,4.227389543159485
E15,Wiesner Building,2015,Non-CUP,17717.590161008015,4.248404651470446
E15,Wiesner Building,2016,Non-CUP,13153.098399320445,4.119028069116687
E15,Wiesner Building,2017,Non-CUP,11475.46789658618,4.059770402336769
E15,Wiesner Building,2018,Non-CUP,23218.239949154584,4.3658292951036275
E15,Wiesner Building,2019,Non-CUP,23577.714230481422,4.37250169960528
E15,Wiesner Building,2020,Non-CUP,19155.84819454527,4.282301386705685
E15,Wiesner Building,2021,Non-CUP,18819.298411500185,4.274603428778085
E15,Wiesner Building,2022,Non-CUP,19383.18039381353,4.287425037635352
E15,Wiesner Building,2023,Non-CUP,18150.370134264635,4.258885485880652
E15,Wiesner Building,2024,Non-CUP,19834.0259212511,4.2974108764807815
E17,Seely G Mudd Building,2009,Non-CUP,51903.60339616192,4.715197509693262
E17,Seely G Mudd Building,2010,Non-CUP,50529.701973769595,4.703546736759327
E17,Seely G Mudd Building,2011,Non-CUP,41822.59229972401,4.621410948294513
E17,Seely G Mudd Building,2012,Non-CUP,23572.310063498673,4.372402145047449
E17,Seely G Mudd Building,2013,Non-CUP,26361.557888607644,4.420971072175134
E17,Seely G Mudd Building,2014,Non-CUP,23099.057282690253,4.363594255854046
E17,Seely G Mudd Building,2015,Non-CUP,24350.576371797008,4.386509245309524
E17,Seely G Mudd Building,2016,Non-CUP,21671.846065832717,4.335895907261507
E17,Seely G Mudd Building,2017,Non-CUP,27116.308693263996,4.433230569293241
E17,Seely G Mudd Building,2018,Non-CUP,26003.08272934491,4.415024837700849
E17,Seely G Mudd Building,2019,Non-CUP,21630.58178703393,4.335068200599541
E17,Seely G Mudd Building,2020,Non-CUP,21196.209428533457,4.326258201897543
E17,Seely G Mudd Building,2021,Non-CUP,24401.5215012373,4.387416906625223
E17,Seely G Mudd Building,2022,Non-CUP,25526.186527334852,4.4069859384297665
E17,Seely G Mudd Building,2023,Non-CUP,24551.688916022445,4.390081372698499
E17,Seely G Mudd Building,2024,Non-CUP,24278.06065577492,4.38521399211763
E18,Horace Sayford Ford Building (E18),2009,Non-CUP,69554.24904954017,4.8423236660664095
E18,Horace Sayford Ford Building (E18),2010,Non-CUP,67156.57421432999,4.827088533836473
E18,Horace Sayford Ford Building (E18),2011,Non-CUP,55837.02572684264,4.746922276649093
E18,Horace Sayford Ford Building (E18),2012,Non-CUP,40261.64267545797,4.604891490133691
E18,Horace Sayford Ford Building (E18),2013,Non-CUP,47684.64941203469,4.678378593954234
E18,Horace Sayford Ford Building (E18),2014,Non-CUP,43972.82199726873,4.643184337771506
E18,Horace Sayford Ford Building (E18),2015,Non-CUP,47143.52632422126,4.673422064524171
E18,Horace Sayford Ford Building (E18),2016,Non-CUP,30938.327870134977,4.490496837598724
E18,Horace Sayford Ford Building (E18),2017,Non-CUP,34636.73248234151,4.539536915336605
E18,Horace Sayford Ford Building (E18),2018,Non-CUP,33188.2178204236,4.520983931783815
E18,Horace Sayford Ford Building (E18),2019,Non-CUP,27585.478013342017,4.440680514005487
E18,Horace Sayford Ford Building (E18),2020,Non-CUP,31853.86926651558,4.50316219331294
E18,Horace Sayford Ford Building (E18),2021,Non-CUP,74092.80248640533,4.869776021848995
E18,Horace Sayford Ford Building (E18),2022,Non-CUP,77733.70509880976,4.890609368408166
E18,Horace Sayford Ford Building (E18),2023,Non-CUP,76355.35971787386,4.882839527498526
E18,Horace Sayford Ford Building (E18),2024,Non-CUP,60696.50779457022,4.783163704433124
E19,Horace Sayford Ford Building (E19),2009,Non-CUP,37128.217232432515,4.569704096419666
E19,Horace Sayford Ford Building (E19),2010,Non-CUP,38024.3486555598,4.580061783468785
E19,Horace Sayford Ford Building (E19),2011,Non-CUP,33315.449089110414,4.522645671892254
E19,Horace Sayford Ford Building (E19),2012,Non-CUP,20929.610390642076,4.320761143925446
E19,Horace Sayford Ford Building (E19),2013,Non-CUP,24167.97016975565,4.383240176220929
E19,Horace Sayford Ford Building (E19),2014,Non-CUP,23063.003914184064,4.362915872706762
E19,Horace Sayford Ford Building (E19),2015,Non-CUP,23711.77381640921,4.374964043639236
E19,Horace Sayford Ford Building (E19),2016,Non-CUP,30410.87789160613,4.48302895740086
E19,Horace Sayford Ford Building (E19),2017,Non-CUP,27861.17390314059,4.444999411044001
E19,Horace Sayford Ford Building (E19),2018,Non-CUP,29939.774640439315,4.476248527043039
E19,Horace Sayford Ford Building (E19),2019,Non-CUP,26629.24227405752,4.42535880891444
E19,Horace Sayford Ford Building (E19),2020,Non-CUP,28422.347979109323,4.453659952277242
E19,Horace Sayford Ford Building (E19),2021,Non-CUP,29838.804447232946,4.474781418251997
E19,Horace Sayford Ford Building (E19),2022,Non-CUP,28549.319430797572,4.455595759833283
E19,Horace Sayford Ford Building (E19),2023,Non-CUP,26977.91861688417,4.431008440218359
E19,Horace Sayford Ford Building (E19),2024,Non-CUP,26975.971837281224,4.430977099544599
E2,70 AMHERST,2009,Non-CUP,8214.907513055608,3.9146026783254686
E2,70 AMHERST,2010,Non-CUP,8346.756981704537,3.921517769073167
E2,70 AMHERST,2011,Non-CUP,8160.656525422773,3.911725099182642
E2,70 AMHERST,2012,Non-CUP,9004.355027882662,3.954452610230154
E2,70 AMHERST,2013,Non-CUP,8557.639344156032,3.9323539794903537
E2,70 AMHERST,2014,Non-CUP,8242.949483773771,3.916082638314463
E2,70 AMHERST,2015,Non-CUP,7527.11943726557,3.8766288072969055
E2,70 AMHERST,2016,Non-CUP,6458.43844831085,3.8101275249206
E2,70 AMHERST,2017,Non-CUP,7024.088761201805,3.8465899909755783
E2,70 AMHERST,2018,Non-CUP,8577.622680125642,3.933366938202486
E2,70 AMHERST,2019,Non-CUP,8606.831031966869,3.934843277044351
E2,70 AMHERST,2020,Non-CUP,6589.124187192059,3.8188276929025182
E2,70 AMHERST,2021,Non-CUP,3718.7955278566,3.5704023000140324
E2,70 AMHERST,2022,Non-CUP,4379.309899277113,3.6414056788719336
E2,70 AMHERST,2023,Non-CUP,4064.077389909408,3.608961969376896
E2,70 AMHERST,2024,Non-CUP,4045.3966300267207,3.6069611083431914
E23,MIT Health,2009,Non-CUP,34878.26815786909,4.542554912379975
E23,MIT Health,2010,Non-CUP,27463.32237779684,4.438753074891397
E23,MIT Health,2011,Non-CUP,37113.16332418507,4.569527972825964
E23,MIT Health,2012,Non-CUP,29243.582492693295,4.466030574903605
E23,MIT Health,2013,Non-CUP,34785.01429835737,4.541392186210168
E23,MIT Health,2014,Non-CUP,28131.483241696413,4.449192631088127
E23,MIT Health,2015,Non-CUP,34078.10101606232,4.532475385941393
E23,MIT Health,2016,Non-CUP,23238.099273859578,4.366200602692788
E23,MIT Health,2017,Non-CUP,25033.15783031671,4.398515637533819
E23,MIT Health,2018,Non-CUP,23791.153139910235,4.376415492485476
E23,MIT Health,2019,Non-CUP,24086.251276788124,4.381769212763337
E23,MIT Health,2020,Non-CUP,17545.063209353175,4.244154937180883
E23,MIT Health,2021,Non-CUP,17780.91263784945,4.249954048164568
E23,MIT Health,2022,Non-CUP,16270.502823905896,4.211400974588571
E23,MIT Health,2023,Non-CUP,15495.398462810594,4.190202748563355
E23,MIT Health,2024,Non-CUP,16371.173507316536,4.214079811329198
E25,Whitaker College Of Health Sciences & Technology,2009,Non-CUP,47198.20515599229,4.6739254836834645
E25,Whitaker College Of Health Sciences & Technology,2010,Non-CUP,53855.56464982029,4.731230583620134
E25,Whitaker College Of Health Sciences & Technology,2011,Non-CUP,60129.327254222066,4.779086344849764
E25,Whitaker College Of Health Sciences & Technology,2012,Non-CUP,55107.43905715454,4.741210229040552
E25,Whitaker College Of Health Sciences & Technology,2013,Non-CUP,57111.40874685099,4.756722872884752
E25,Whitaker College Of Health Sciences & Technology,2014,Non-CUP,52013.27245785548,4.716114178629276
E25,Whitaker College Of Health Sciences & Technology,2015,Non-CUP,63093.7510315578,4.799986347724276
E25,Whitaker College Of Health Sciences & Technology,2016,Non-CUP,54942.05947606094,4.739904934704588
E25,Whitaker College Of Health Sciences & Technology,2017,Non-CUP,52211.61814923844,4.717767153130178
E25,Whitaker College Of Health Sciences & Technology,2018,Non-CUP,50145.51163863898,4.700232066811957
E25,Whitaker College Of Health Sciences & Technology,2019,Non-CUP,54118.52801378515,4.733345975579237
E25,Whitaker College Of Health Sciences & Technology,2020,Non-CUP,55630.464733568886,4.74531268802606
E25,Whitaker College Of Health Sciences & Technology,2021,Non-CUP,54278.24333035811,4.734625783639922
E25,Whitaker College Of Health Sciences & Technology,2022,Non-CUP,63464.68005097742,4.802532094952717
E25,Whitaker College Of Health Sciences & Technology,2023,Non-CUP,83549.88075945641,4.921945834414364
E25,Whitaker College Of Health Sciences & Technology,2024,Non-CUP,52897.990356538125,4.723439173100504
E40,The Muckley Building,2009,Non-CUP,16501.875318510054,4.21753330143823
E40,The Muckley Building,2010,Non-CUP,15777.42309499685,4.198036071939832
E40,The Muckley Building,2011,Non-CUP,17785.226421703126,4.250059398510852
E40,The Muckley Building,2012,Non-CUP,18041.085583982895,4.256262666739652
E40,The Muckley Building,2013,Non-CUP,14318.201473099762,4.155888469133629
E40,The Muckley Building,2014,Non-CUP,14589.061458491882,4.164027353818834
E40,The Muckley Building,2015,Non-CUP,12516.710974388994,4.097490223975938
E40,The Muckley Building,2016,Non-CUP,11193.191113859191,4.048953919018768
E40,The Muckley Building,2017,Non-CUP,10317.0862829363,4.0135570626097605
E40,The Muckley Building,2018,Non-CUP,10373.258365848453,4.015915194965342
E40,The Muckley Building,2019,Non-CUP,9352.541429148954,3.97092964067788
E40,The Muckley Building,2020,Non-CUP,8238.347918877238,3.9158401289724143
E40,The Muckley Building,2021,Non-CUP,9203.233559924358,3.9639404437041894
E40,The Muckley Building,2022,Non-CUP,10266.69567291482,4.011430688784261
E40,The Muckley Building,2023,Non-CUP,11386.072336014771,4.056373938568473
E40,The Muckley Building,2024,Non-CUP,8711.3418558147,3.940085056923923
E51,Jack C Tang Center For Management Education,2009,Non-CUP,10867.980951868592,4.036148868565727
E51,Jack C Tang Center For Management Education,2010,Non-CUP,13136.792865657457,4.118489352228818
E51,Jack C Tang Center For Management Education,2011,Non-CUP,17825.81083728296,4.251049293595359
E51,Jack C Tang Center For Management Education,2012,Non-CUP,15795.500219887552,4.198533383916191
E51,Jack C Tang Center For Management Education,2013,Non-CUP,19380.579461691646,4.287366757918718
E51,Jack C Tang Center For Management Education,2014,Non-CUP,20174.38746368565,4.304800357511594
E51,Jack C Tang Center For Management Education,2015,Non-CUP,18342.148177362786,4.263450197579423
E51,Jack C Tang Center For Management Education,2016,Non-CUP,18417.121373774393,4.265221750226624
E51,Jack C Tang Center For Management Education,2017,Non-CUP,20349.46081953839,4.308552906622595
E51,Jack C Tang Center For Management Education,2018,Non-CUP,20429.804264258742,4.3102642057240015
E51,Jack C Tang Center For Management Education,2019,Non-CUP,17652.655262884615,4.246810039995028
E51,Jack C Tang Center For Management Education,2020,Non-CUP,16629.285871254862,4.220873599259647
E51,Jack C Tang Center For Management Education,2021,Non-CUP,18290.90427720689,4.262235176930385
E51,Jack C Tang Center For Management Education,2022,Non-CUP,14395.711563435832,4.158233136420501
E51,Jack C Tang Center For Management Education,2023,Non-CUP,9250.870064499157,3.966182581002908
E51,Jack C Tang Center For Management Education,2024,Non-CUP,10249.239119622262,4.010691625546414
E53,Grover M Hermann Building,2009,Non-CUP,16566.43608296197,4.219229089229315
E53,Grover M Hermann Building,2010,Non-CUP,14236.78120736025,4.153411810796912
E53,Grover M Hermann Building,2011,Non-CUP,14756.070079896175,4.168970709121853
E53,Grover M Hermann Building,2012,Non-CUP,18605.199651151775,4.269634334767566
E53,Grover M Hermann Building,2013,Non-CUP,21296.181709824777,4.3283017437672235
E53,Grover M Hermann Building,2014,Non-CUP,20520.65344416985,4.312191186005022
E53,Grover M Hermann Building,2015,Non-CUP,22108.98421958768,4.344568789708436
E53,Grover M Hermann Building,2016,Non-CUP,23176.26647025387,4.365043475546394
E53,Grover M Hermann Building,2017,Non-CUP,18381.983595078986,4.264392374183676
E53,Grover M Hermann Building,2018,Non-CUP,16260.691468236528,4.211139009551681
E53,Grover M Hermann Building,2019,Non-CUP,16997.0032292398,4.230372356923502
E53,Grover M Hermann Building,2020,Non-CUP,14594.168101518528,4.1641793443245865
E53,Grover M Hermann Building,2021,Non-CUP,15433.231989773898,4.188456884478001
E53,Grover M Hermann Building,2022,Non-CUP,16181.54290095922,4.209019928983679
E53,Grover M Hermann Building,2023,Non-CUP,21874.23520632453,4.33993287762672
E53,Grover M Hermann Building,2024,Non-CUP,19763.36342788614,4.295860856945335
E60,Arthur D Little Building,2009,Non-CUP,6662.632571176465,3.8236458635892383
E60,Arthur D Little Building,2010,Non-CUP,4571.874033892479,3.66009425603229
E60,Arthur D Little Building,2011,Non-CUP,3050.4999095862254,3.4843710164563513
E60,Arthur D Little Building,2012,Non-CUP,3535.252075391332,3.548420385897676
E60,Arthur D Little Building,2013,Non-CUP,3905.956245633928,3.59172737402962
E60,Arthur D Little Building,2014,Non-CUP,3444.678413081414,3.537148683444425
E60,Arthur D Little Building,2015,Non-CUP,3269.977285574803,3.514544735906835
E60,Arthur D Little Building,2016,Non-CUP,3947.191688701285,3.596288217686052
E60,Arthur D Little Building,2017,Non-CUP,3347.8501950579243,3.5247660165508283
E60,Arthur D Little Building,2018,Non-CUP,3971.392375153811,3.598942797652085
E60,Arthur D Little Building,2019,Non-CUP,4165.825388224354,3.61970106241444
E60,Arthur D Little Building,2020,Non-CUP,5031.015309770112,3.7016556389195783
E60,Arthur D Little Building,2021,Non-CUP,4992.865495702337,3.698349866623689
E60,Arthur D Little Building,2022,Non-CUP,4006.009230257333,3.602711945617869
E60,Arthur D Little Building,2023,Non-CUP,2997.124266975289,3.476704750067037
N10,High Voltage Research Laboratory,2009,Non-CUP,1441.903513891397,3.1589362001985877
N10,High Voltage Research Laboratory,2010,Non-CUP,1603.2262138546034,3.2049948052595885
N10,High Voltage Research Laboratory,2011,Non-CUP,1280.4508812681293,3.1073629233719164
N10,High Voltage Research Laboratory,2012,Non-CUP,1344.5446935101588,3.1285752430206313
N10,High Voltage Research Laboratory,2013,Non-CUP,1410.2252858008203,3.1492884974530044
N10,High Voltage Research Laboratory,2014,Non-CUP,1074.8437868830406,3.031345350368439
N10,High Voltage Research Laboratory,2015,Non-CUP,1697.8372214587616,3.22989605033021
N10,High Voltage Research Laboratory,2016,Non-CUP,1666.5450245879736,3.221817051369464
N10,High Voltage Research Laboratory,2017,Non-CUP,1723.2036549457907,3.2363366071012516
N10,High Voltage Research Laboratory,2018,Non-CUP,1698.5921666722288,3.2300891169353294
N10,High Voltage Research Laboratory,2019,Non-CUP,1853.071291915295,3.2678921279480533
N10,High Voltage Research Laboratory,2020,Non-CUP,1631.77495321886,3.212660262680958
N10,High Voltage Research Laboratory,2021,Non-CUP,1113.2285386773822,3.0465843313587695
N10,High Voltage Research Laboratory,2022,Non-CUP,1238.0505380596023,3.0927383732401825
N10,High Voltage Research Laboratory,2023,Non-CUP,904.332009732146,2.956327903398978
N10,High Voltage Research Laboratory,2024,Non-CUP,828.117919893902,2.918092182573395
N4,Albany Street Parking Garage,2009,Non-CUP,292.6643768361772,2.466369863243491
N4,Albany Street Parking Garage,2010,Non-CUP,296.03690341704913,2.471345852786645
N4,Albany Street Parking Garage,2011,Non-CUP,296.3969939786541,2.471873794769156
N4,Albany Street Parking Garage,2012,Non-CUP,267.7927552583067,2.4277988236323016
N4,Albany Street Parking Garage,2013,Non-CUP,335.6828742497597,2.525929185130796
N4,Albany Street Parking Garage,2014,Non-CUP,655.551320123481,2.816606696291551
N4,Albany Street Parking Garage,2015,Non-CUP,642.2639784002566,2.8077135651392933
N4,Albany Street Parking Garage,2016,Non-CUP,588.959775731036,2.7700856347283858
N4,Albany Street Parking Garage,2017,Non-CUP,568.4454132712317,2.7546887665553137
N4,Albany Street Parking Garage,2018,Non-CUP,631.4612615521065,2.800346712911623
N4,Albany Street Parking Garage,2019,Non-CUP,584.6494885434568,2.766895574093053
N4,Albany Street Parking Garage,2020,Non-CUP,738.3361402364704,2.868254126882622
N4,Albany Street Parking Garage,2021,Non-CUP,913.783061402107,2.960843103371933
N4,Albany Street Parking Garage,2022,Non-CUP,945.2585805571676,2.9755506283479463
N4,Albany Street Parking Garage,2023,Non-CUP,1011.346918172067,3.004900155397043
N4,Albany Street Parking Garage,2024,Non-CUP,1025.0439112159402,3.010742470260357
N51,Building N51,2009,Non-CUP,13662.874630879143,4.13554208331223
